Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
8124,CA-2015-138128,2015-09-12,15/12/2015,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1079.976
8126,CA-2016-137064,2016-06-02,13/02/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070.0,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,2.934
8127,CA-2016-137064,2016-06-02,13/02/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070.0,Central,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528
8128,CA-2016-137064,2016-06-02,13/02/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070.0,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",670.752
8134,CA-2016-131352,2016-08-10,13/10/2016,Standard Class,GH-14485,Gene Hale,Corporate,United States,Dallas,Texas,75081.0,Central,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.78
8138,CA-2015-103219,2015-09-11,13/11/2015,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035.0,East,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",56.52
8164,CA-2016-168207,2016-02-11,06/11/2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,96.96
8165,CA-2016-168207,2016-02-11,06/11/2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.488
8166,CA-2016-168207,2016-02-11,06/11/2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952
8167,CA-2016-168207,2016-02-11,06/11/2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499
8173,CA-2015-114125,2015-09-07,13/07/2015,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049.0,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,2.88
8174,CA-2015-114125,2015-09-07,13/07/2015,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049.0,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904
8175,CA-2015-114125,2015-09-07,13/07/2015,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049.0,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",23.92
8180,CA-2016-112767,2016-02-08,06/08/2016,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Springfield,Oregon,97477.0,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,277.5
8189,CA-2016-140375,2016-02-10,05/10/2016,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852.0,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44
8190,CA-2016-140375,2016-02-10,05/10/2016,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852.0,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,7.38
8196,CA-2016-136700,2016-06-12,11/12/2016,Second Class,DB-13120,David Bremer,Corporate,United States,Santa Barbara,California,93101.0,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96
8202,CA-2016-114811,2016-08-11,08/11/2016,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024.0,East,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15
8203,CA-2016-114811,2016-08-11,08/11/2016,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024.0,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,549.98
8204,CA-2016-114811,2016-08-11,08/11/2016,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024.0,East,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82
8205,CA-2016-114811,2016-08-11,08/11/2016,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024.0,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.8
8206,CA-2016-114811,2016-08-11,08/11/2016,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024.0,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764
8218,CA-2015-120775,2015-03-10,07/10/2015,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344
8219,CA-2015-120775,2015-03-10,07/10/2015,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217.0,Central,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776
8220,CA-2015-120775,2015-03-10,07/10/2015,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928
8221,CA-2015-120775,2015-03-10,07/10/2015,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788
8222,CA-2015-120775,2015-03-10,07/10/2015,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15.072
8242,CA-2015-109855,2015-01-09,05/09/2015,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744
8243,CA-2015-109855,2015-01-09,05/09/2015,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009.0,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357.0
8244,CA-2015-109897,2015-12-08,16/08/2015,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122.0,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,806.336
8245,CA-2015-109897,2015-12-08,16/08/2015,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44
8247,CA-2016-129217,2016-10-05,10/05/2016,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505.0,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97
8248,CA-2016-129217,2016-10-05,10/05/2016,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505.0,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,36.784
8250,CA-2016-140221,2016-05-03,09/03/2016,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.212
8251,CA-2016-140221,2016-05-03,09/03/2016,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712
8252,CA-2016-140221,2016-05-03,09/03/2016,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98
8253,CA-2016-140221,2016-05-03,09/03/2016,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416
8287,CA-2015-156244,2015-12-08,16/08/2015,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180.0,South,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,31.104
8288,CA-2015-156244,2015-12-08,16/08/2015,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180.0,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96
8289,CA-2015-156244,2015-12-08,16/08/2015,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180.0,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,158.928
8290,CA-2015-156244,2015-12-08,16/08/2015,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180.0,South,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248
8291,CA-2015-156244,2015-12-08,16/08/2015,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180.0,South,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552
8292,CA-2015-156244,2015-12-08,16/08/2015,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180.0,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,2.952
8293,CA-2016-106362,2016-11-12,15/12/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Troy,Ohio,45373.0,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332
8298,US-2016-158911,2016-05-07,11/07/2016,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205.0,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928
8299,US-2016-158911,2016-05-07,11/07/2016,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205.0,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784
8300,US-2015-103338,2015-11-03,15/03/2015,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661.0,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98
8310,CA-2015-168312,2015-01-03,07/03/2015,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036.0,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352
8311,CA-2015-168312,2015-01-03,07/03/2015,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036.0,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.509
8314,CA-2015-161508,2015-12-07,16/07/2015,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573.0,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358
8315,CA-2015-161508,2015-12-07,16/07/2015,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573.0,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488
8316,CA-2015-161508,2015-12-07,16/07/2015,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573.0,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,22.288
8317,CA-2015-161508,2015-12-07,16/07/2015,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573.0,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,16.032
8321,CA-2016-142937,2016-05-12,06/12/2016,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04
8358,CA-2015-110555,2015-11-04,18/04/2015,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405.0,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,87.08
8359,CA-2015-110555,2015-11-04,18/04/2015,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405.0,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584
8360,CA-2015-110555,2015-11-04,18/04/2015,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405.0,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217.44
8367,CA-2015-109918,2015-07-09,12/09/2015,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051.0,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36
8368,CA-2015-109918,2015-07-09,12/09/2015,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051.0,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56
8369,CA-2015-109918,2015-07-09,12/09/2015,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051.0,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,83.92
8375,CA-2016-158701,2016-05-01,10/01/2016,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110.0,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36
8376,CA-2016-158701,2016-05-01,10/01/2016,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110.0,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,56.16
8378,CA-2016-162964,2016-12-11,18/11/2016,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095.0,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784
8379,CA-2016-162964,2016-12-11,18/11/2016,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095.0,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.552
8380,CA-2016-162964,2016-12-11,18/11/2016,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095.0,Central,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",223.888
8381,CA-2015-103527,2015-09-09,14/09/2015,Second Class,CC-12220,Chris Cortes,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",10.896
8389,CA-2015-139423,2015-01-11,05/11/2015,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,7050.0,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12
8398,US-2015-120236,2015-03-09,04/09/2015,First Class,MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,77095.0,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,7.68
8401,CA-2016-110814,2016-05-12,09/12/2016,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.4
8402,CA-2016-110814,2016-05-12,09/12/2016,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",164.646
8403,CA-2016-110814,2016-05-12,09/12/2016,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009.0,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,22.68
8410,CA-2016-134082,2016-11-12,17/12/2016,Standard Class,JK-15640,Jim Kriz,Home Office,United States,San Bernardino,California,92404.0,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,110.528
8427,CA-2016-128356,2016-02-10,07/10/2016,Standard Class,RP-19390,Resi P̦lking,Consumer,United States,Thornton,Colorado,80229.0,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",10.944
8438,CA-2016-112823,2016-10-12,16/12/2016,Standard Class,RA-19945,Ryan Akin,Consumer,United States,Cleveland,Ohio,44105.0,East,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,25.488
8463,CA-2016-169537,2016-03-09,07/09/2016,Second Class,JH-15820,John Huston,Consumer,United States,Holland,Michigan,49423.0,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,7.5
8465,CA-2016-144043,2016-10-05,15/05/2016,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Louisville,Colorado,80027.0,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.688
8466,CA-2016-116512,2016-09-04,14/04/2016,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94
8467,CA-2016-101000,2016-09-04,14/04/2016,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Norwich,Connecticut,6360.0,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,370.14
8497,CA-2015-169061,2015-05-03,08/03/2015,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52
8498,CA-2015-169061,2015-05-03,08/03/2015,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97
8499,CA-2015-169061,2015-05-03,08/03/2015,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62
8500,CA-2015-169061,2015-05-03,08/03/2015,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,49.632
8501,CA-2015-169061,2015-05-03,08/03/2015,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82
8502,CA-2016-102316,2016-01-03,03/03/2016,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045.0,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.984
8503,CA-2016-102316,2016-01-03,03/03/2016,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045.0,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752
8509,CA-2016-135853,2016-11-12,14/12/2016,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205.0,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,175.23
8510,CA-2016-135853,2016-11-12,14/12/2016,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205.0,Central,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,125.99
